time,value
10740,7.5089742E+01
10800,7.3903228E+01
10860,7.1092848E+01
10920,6.9191788E+01
10980,6.7592070E+01
11040,7.1103829E+01
11100,7.1508205E+01
11160,7.3161528E+01
11220,6.9167921E+01
11280,7.2659481E+01
11340,7.1212746E+01
11400,6.9522513E+01
11460,7.2618210E+01
11520,7.1601196E+01
11580,7.0599676E+01
11640,7.4824471E+01
11700,7.2288365E+01
11760,7.0849339E+01
11820,7.1624802E+01
11880,7.1243978E+01
11940,7.1417073E+01
12000,7.1977069E+01
12060,6.9862851E+01
12120,6.9475839E+01
12180,7.1791184E+01
12240,7.4840070E+01
12300,7.0456243E+01
12360,6.9044439E+01
12420,7.0592796E+01
12480,7.0101857E+01
12540,7.0415198E+01
12600,7.2020923E+01
12660,7.0809877E+01
12720,6.9881180E+01
12780,7.0182353E+01
12840,6.8424827E+01
12900,6.9350844E+01
12960,6.8243884E+01
13020,7.0037915E+01
13080,6.8899690E+01
13140,6.9655569E+01
13200,7.0466578E+01
13260,6.8669006E+01
13320,7.1031162E+01
13380,7.1750628E+01
13440,6.9143425E+01
13500,7.3297732E+01
13560,6.7897676E+01
13620,7.0286297E+01
13680,6.8100514E+01
13740,7.0380632E+01
13800,6.8422055E+01
13860,6.9920217E+01
13920,6.9588473E+01
13980,6.8699883E+01
14040,6.6940167E+01
14100,7.2200006E+01
14160,7.5070171E+01
14220,7.5516542E+01
14280,7.0085531E+01
14340,7.0977881E+01
14400,7.0138393E+01
14460,5.7011139E+01
14520,5.5021705E+01
14580,5.3020311E+01
14640,5.6786358E+01
14700,5.4408992E+01
14760,5.3054375E+01
14820,6.1607741E+01
14880,5.6392552E+01
14940,5.7667005E+01
15000,5.9244181E+01
