time,index,value,std
9.3, 0.0, 0.0, 0.2
9.3, 1.0, 0.0, 0.2
9.4, 0.0, 0.0, 0.2
9.4, 1.0, 0.0, 0.2
9.5, 0.0, 0.0, 0.2
9.5, 1.0, 0.0, 0.2
9.6, 0.0, 0.0, 0.2
9.6, 1.0, 0.0, 0.2
9.7, 0.0, 0.0, 0.2
9.7, 1.0, 0.0, 0.2
9.8, 0.0, 0.0, 0.2
9.8, 1.0, 0.0, 0.2
9.9, 0.0, 0.0, 0.2
9.9, 1.0, 0.0, 0.2
10.0, 0.0, 0.0, 0.2
10.0, 1.0, 0.0, 0.2
10.1, 0.0, 0.0, 0.2
10.1, 1.0, 0.0, 0.2
10.2, 0.0, 0.0, 0.2
10.2, 1.0, 0.0, 0.2
10.3, 0.0, 0.0, 0.2
10.3, 1.0, 0.0, 0.2
10.4, 0.0, 0.0, 0.2
10.4, 1.0, 0.0, 0.2
10.5, 0.0, 0.0, 0.2
10.5, 1.0, 0.0, 0.2
10.6, 0.0, 0.0, 0.2
10.6, 1.0, 0.0, 0.2
10.7, 0.0, 0.0, 0.2
10.7, 1.0, 0.0, 0.2
10.8, 0.0, 0.0, 0.2
10.8, 1.0, 0.0, 0.2
10.9, 0.0, 0.0, 0.2
10.9, 1.0, 0.0, 0.2
11.0, 0.0, 0.0, 0.2
11.0, 1.0, 0.0, 0.2
11.1, 0.0, 0.0, 0.2
11.1, 1.0, 0.0, 0.2
11.2, 0.0, 0.0, 0.2
11.2, 1.0, 0.0, 0.2
11.3, 0.0, 0.0, 0.2
11.3, 1.0, 0.0, 0.2
11.4, 0.0, 0.0, 0.2
11.4, 1.0, 0.0, 0.2
11.5, 0.0, 0.0, 0.2
11.5, 1.0, 0.0, 0.2
11.6, 0.0, 0.0, 0.2
11.6, 1.0, 0.0, 0.2
11.7, 0.0, 0.0, 0.2
11.7, 1.0, 0.0, 0.2
11.8, 0.0, 0.0, 0.2
11.8, 1.0, 0.0, 0.2
11.9, 0.0, 0.0, 0.2
11.9, 1.0, 0.0, 0.2
12.0, 0.0, 0.0, 0.2
12.0, 1.0, 0.0, 0.2
12.1, 0.0, 0.0, 0.2
12.1, 1.0, 0.0, 0.2
12.2, 0.0, 0.0, 0.2
12.2, 1.0, 0.0, 0.2
12.3, 0.0, 0.0, 0.2
12.3, 1.0, 0.0, 0.2
12.4, 0.0, 0.0, 0.2
12.4, 1.0, 0.0, 0.2
12.5, 0.0, 0.0, 0.2
12.5, 1.0, 0.0, 0.2
12.6, 0.0, 0.0, 0.2
12.6, 1.0, 0.0, 0.2
12.7, 0.0, 0.0, 0.2
12.7, 1.0, 0.0, 0.2
12.8, 0.0, 0.0, 0.2
12.8, 1.0, 0.0, 0.2
12.9, 0.0, 0.0, 0.2
12.9, 1.0, 0.0, 0.2
13.0, 0.0, 0.0, 0.2
13.0, 1.0, 0.0, 0.2
13.1, 0.0, 0.0, 0.2
13.1, 1.0, 0.0, 0.2
13.2, 0.0, 0.0, 0.2
13.2, 1.0, 0.0, 0.2
13.3, 0.0, 0.0, 0.2
13.3, 1.0, 0.0, 0.2
13.4, 0.0, 0.0, 0.2
13.4, 1.0, 0.0, 0.2
13.5, 0.0, 0.0, 0.2
13.5, 1.0, 0.0, 0.2
13.6, 0.0, 0.0, 0.2
13.6, 1.0, 0.0, 0.2
13.7, 0.0, 0.0, 0.2
13.7, 1.0, 0.0, 0.2
13.8, 0.0, 0.0, 0.2
13.8, 1.0, 0.0, 0.2
13.9, 0.0, 0.0, 0.2
13.9, 1.0, 0.0, 0.2
14.0, 0.0, 0.0, 0.2
14.0, 1.0, 0.0, 0.2
14.1, 0.0, 0.0, 0.2
14.1, 1.0, 0.0, 0.2
14.2, 0.0, 0.0, 0.2
14.2, 1.0, 0.0, 0.2
14.3, 0.0, 0.0, 0.2
14.3, 1.0, 0.0, 0.2
14.4, 0.0, 0.0, 0.2
14.4, 1.0, 0.0, 0.2
14.5, 0.0, 0.0, 0.2
14.5, 1.0, 0.0, 0.2
14.6, 0.0, 0.0, 0.2
14.6, 1.0, 0.0, 0.2
14.7, 0.0, 0.0, 0.2
14.7, 1.0, 0.0, 0.2
14.8, 0.0, 0.0, 0.2
14.8, 1.0, 0.0, 0.2
14.9, 0.0, 0.0, 0.2
14.9, 1.0, 0.0, 0.2
15.0, 0.0, 0.0, 0.2
15.0, 1.0, 0.0, 0.2
15.1, 0.0, 0.0, 0.2
15.1, 1.0, 0.0, 0.2
15.2, 0.0, 0.0, 0.2
15.2, 1.0, 0.0, 0.2
15.3, 0.0, 0.0, 0.2
15.3, 1.0, 0.0, 0.2
15.4, 0.0, 0.0, 0.2
15.4, 1.0, 0.0, 0.2
15.5, 0.0, 0.0, 0.2
15.5, 1.0, 0.0, 0.2
15.6, 0.0, 0.0, 0.2
15.6, 1.0, 0.0, 0.2
15.7, 0.0, 0.0, 0.2
15.7, 1.0, 0.0, 0.2
15.8, 0.0, 0.0, 0.2
15.8, 1.0, 0.0, 0.2
15.9, 0.0, 0.0, 0.2
15.9, 1.0, 0.0, 0.2
16.0, 0.0, 0.0, 0.2
16.0, 1.0, 0.0, 0.2
16.1, 0.0, 0.0, 0.2
16.1, 1.0, 0.0, 0.2
16.2, 0.0, 0.0, 0.2
16.2, 1.0, 0.0, 0.2
16.3, 0.0, 0.0, 0.2
16.3, 1.0, 0.0, 0.2
16.4, 0.0, 0.0, 0.2
16.4, 1.0, 0.0, 0.2
16.5, 0.0, 0.0, 0.2
16.5, 1.0, 0.0, 0.2
16.6, 0.0, 0.0, 0.2
16.6, 1.0, 0.0, 0.2
16.7, 0.0, 0.0, 0.2
16.7, 1.0, 0.0, 0.2
16.8, 0.0, 0.0, 0.2
16.8, 1.0, 0.0, 0.2
16.9, 0.0, 0.0, 0.2
16.9, 1.0, 0.0, 0.2
17.0, 0.0, 0.0, 0.2
17.0, 1.0, 0.0, 0.2
17.1, 0.0, 0.0, 0.2
17.1, 1.0, 0.0, 0.2
17.2, 0.0, 0.0, 0.2
17.2, 1.0, 0.0, 0.2
17.3, 0.0, 0.0, 0.2
17.3, 1.0, 0.0, 0.2
17.4, 0.0, 0.0, 0.2
17.4, 1.0, 0.0, 0.2
17.5, 0.0, 0.0, 0.2
17.5, 1.0, 0.0, 0.2
17.6, 0.0, 0.0, 0.2
17.6, 1.0, 0.0, 0.2
17.7, 0.0, 0.0, 0.2
17.7, 1.0, 0.0, 0.2
17.8, 0.0, 0.0, 0.2
17.8, 1.0, 0.0, 0.2
17.9, 0.0, 0.0, 0.2
17.9, 1.0, 0.0, 0.2
18.0, 0.0, 0.0, 0.2
18.0, 1.0, 0.0, 0.2
18.1, 0.0, 0.0, 0.2
18.1, 1.0, 0.0, 0.2
18.2, 0.0, 0.0, 0.2
18.2, 1.0, 0.0, 0.2
18.3, 0.0, 0.0, 0.2
18.3, 1.0, 0.0, 0.2
18.4, 0.0, 0.0, 0.2
18.4, 1.0, 0.0, 0.2
18.5, 0.0, 0.0, 0.2
18.5, 1.0, 0.0, 0.2
18.6, 0.0, 0.0, 0.2
18.6, 1.0, 0.0, 0.2
18.7, 0.0, 0.0, 0.2
18.7, 1.0, 0.0, 0.2
18.8, 0.0, 0.0, 0.2
18.8, 1.0, 0.0, 0.2
18.9, 0.0, 0.0, 0.2
18.9, 1.0, 0.0, 0.2
19.0, 0.0, 0.0, 0.2
19.0, 1.0, 0.0, 0.2
19.1, 0.0, 0.0, 0.2
19.1, 1.0, 0.0, 0.2
19.2, 0.0, 0.0, 0.2
19.2, 1.0, 0.0, 0.2
19.3, 0.0, 0.0, 0.2
19.3, 1.0, 0.0, 0.2
19.4, 0.0, 0.0, 0.2
19.4, 1.0, 0.0, 0.2
19.5, 0.0, 0.0, 0.2
19.5, 1.0, 0.0, 0.2
19.6, 0.0, 0.0, 0.2
19.6, 1.0, 0.0, 0.2
19.7, 0.0, 0.0, 0.2
19.7, 1.0, 0.0, 0.2
19.8, 0.0, 0.0, 0.2
19.8, 1.0, 0.0, 0.2
19.9, 0.0, 0.0, 0.2
19.9, 1.0, 0.0, 0.2
20.0, 0.0, 0.0, 0.2
20.0, 1.0, 0.0, 0.2
20.1, 0.0, 0.0, 0.2
20.1, 1.0, 0.0, 0.2
20.2, 0.0, 0.0, 0.2
20.2, 1.0, 0.0, 0.2
20.3, 0.0, 0.0, 0.2
20.3, 1.0, 0.0, 0.2
20.4, 0.0, 0.0, 0.2
20.4, 1.0, 0.0, 0.2
20.5, 0.0, 0.0, 0.2
20.5, 1.0, 0.0, 0.2
20.6, 0.0, 0.0, 0.2
20.6, 1.0, 0.0, 0.2
20.7, 0.0, 0.0, 0.2
20.7, 1.0, 0.0, 0.2
20.8, 0.0, 0.0, 0.2
20.8, 1.0, 0.0, 0.2
20.9, 0.0, 0.0, 0.2
20.9, 1.0, 0.0, 0.2
21.0, 0.0, 0.0, 0.2
21.0, 1.0, 0.0, 0.2
21.1, 0.0, 0.0, 0.2
21.1, 1.0, 0.0, 0.2
21.2, 0.0, 0.0, 0.2
21.2, 1.0, 0.0, 0.2
21.3, 0.0, 0.0, 0.2
21.3, 1.0, 0.0, 0.2
21.4, 0.0, 0.0, 0.2
21.4, 1.0, 0.0, 0.2
21.5, 0.0, 0.0, 0.2
21.5, 1.0, 0.0, 0.2
21.6, 0.0, 0.0, 0.2
21.6, 1.0, 0.0, 0.2
21.7, 0.0, 0.0, 0.2
21.7, 1.0, 0.0, 0.2
21.8, 0.0, 0.0, 0.2
21.8, 1.0, 0.0, 0.2
21.9, 0.0, 0.0, 0.2
21.9, 1.0, 0.0, 0.2
22.0, 0.0, 0.0, 0.2
22.0, 1.0, 0.0, 0.2
22.1, 0.0, 0.0, 0.2
22.1, 1.0, 0.0, 0.2
22.2, 0.0, 0.0, 0.2
22.2, 1.0, 0.0, 0.2
22.3, 0.0, 0.0, 0.2
22.3, 1.0, 0.0, 0.2
22.4, 0.0, 0.0, 0.2
22.4, 1.0, 0.0, 0.2
22.5, 0.0, 0.0, 0.2
22.5, 1.0, 0.0, 0.2
22.6, 0.0, 0.0, 0.2
22.6, 1.0, 0.0, 0.2
22.7, 0.0, 0.0, 0.2
22.7, 1.0, 0.0, 0.2
22.8, 0.0, 0.0, 0.2
22.8, 1.0, 0.0, 0.2
22.9, 0.0, 0.0, 0.2
22.9, 1.0, 0.0, 0.2
23.0, 0.0, 0.0, 0.2
23.0, 1.0, 0.0, 0.2
23.1, 0.0, 0.0, 0.2
23.1, 1.0, 0.0, 0.2
23.2, 0.0, 0.0, 0.2
23.2, 1.0, 0.0, 0.2
23.3, 0.0, 0.0, 0.2
23.3, 1.0, 0.0, 0.2
23.4, 0.0, 0.0, 0.2
23.4, 1.0, 0.0, 0.2
23.5, 0.0, 0.0, 0.2
23.5, 1.0, 0.0, 0.2
23.6, 0.0, 0.0, 0.2
23.6, 1.0, 0.0, 0.2
23.7, 0.0, 0.0, 0.2
23.7, 1.0, 0.0, 0.2
23.8, 0.0, 0.0, 0.2
23.8, 1.0, 0.0, 0.2
23.9, 0.0, 0.0, 0.2
23.9, 1.0, 0.0, 0.2
24.0, 0.0, 0.0, 0.2
24.0, 1.0, 0.0, 0.2
24.1, 0.0, 0.0, 0.2
24.1, 1.0, 0.0, 0.2
24.2, 0.0, 0.0, 0.2
24.2, 1.0, 0.0, 0.2
24.3, 0.0, 0.0, 0.2
24.3, 1.0, 0.0, 0.2
24.4, 0.0, 0.0, 0.2
24.4, 1.0, 0.0, 0.2
24.5, 0.0, 0.0, 0.2
24.5, 1.0, 0.0, 0.2
24.6, 0.0, 0.0, 0.2
24.6, 1.0, 0.0, 0.2
24.7, 0.0, 0.0, 0.2
24.7, 1.0, 0.0, 0.2
24.8, 0.0, 0.0, 0.2
24.8, 1.0, 0.0, 0.2
24.9, 0.0, 0.0, 0.2
24.9, 1.0, 0.0, 0.2
25.0, 0.0, 0.0, 0.2
25.0, 1.0, 0.0, 0.2
25.1, 0.0, 0.0, 0.2
25.1, 1.0, 0.0, 0.2
25.2, 0.0, 0.0, 0.2
25.2, 1.0, 0.0, 0.2
25.3, 0.0, 0.0, 0.2
25.3, 1.0, 0.0, 0.2
25.4, 0.0, 0.0, 0.2
25.4, 1.0, 0.0, 0.2
25.5, 0.0, 0.0, 0.2
25.5, 1.0, 0.0, 0.2
25.6, 0.0, 0.0, 0.2
25.6, 1.0, 0.0, 0.2
25.7, 0.0, 0.0, 0.2
25.7, 1.0, 0.0, 0.2
25.8, 0.0, 0.0, 0.2
25.8, 1.0, 0.0, 0.2
25.9, 0.0, 0.0, 0.2
25.9, 1.0, 0.0, 0.2
26.0, 0.0, 0.0, 0.2
26.0, 1.0, 0.0, 0.2
26.1, 0.0, 0.0, 0.2
26.1, 1.0, 0.0, 0.2
26.2, 0.0, 0.0, 0.2
26.2, 1.0, 0.0, 0.2
26.3, 0.0, 0.0, 0.2
26.3, 1.0, 0.0, 0.2
26.4, 0.0, 0.0, 0.2
26.4, 1.0, 0.0, 0.2
26.5, 0.0, 0.0, 0.2
26.5, 1.0, 0.0, 0.2
26.6, 0.0, 0.0, 0.2
26.6, 1.0, 0.0, 0.2
26.7, 0.0, 0.0, 0.2
26.7, 1.0, 0.0, 0.2
26.8, 0.0, 0.0, 0.2
26.8, 1.0, 0.0, 0.2
26.9, 0.0, 0.0, 0.2
26.9, 1.0, 0.0, 0.2
27.0, 0.0, 0.0, 0.2
27.0, 1.0, 0.0, 0.2
27.1, 0.0, 0.0, 0.2
27.1, 1.0, 0.0, 0.2
27.2, 0.0, 0.0, 0.2
27.2, 1.0, 0.0, 0.2
27.3, 0.0, 0.0, 0.2
27.3, 1.0, 0.0, 0.2
27.4, 0.0, 0.0, 0.2
27.4, 1.0, 0.0, 0.2
27.5, 0.0, 0.0, 0.2
27.5, 1.0, 0.0, 0.2
27.6, 0.0, 0.0, 0.2
27.6, 1.0, 0.0, 0.2
27.7, 0.0, 0.0, 0.2
27.7, 1.0, 0.0, 0.2
27.8, 0.0, 0.0, 0.2
27.8, 1.0, 0.0, 0.2
27.9, 0.0, 0.0, 0.2
27.9, 1.0, 0.0, 0.2
28.0, 0.0, 0.0, 0.2
28.0, 1.0, 0.0, 0.2
28.1, 0.0, 0.0, 0.2
28.1, 1.0, 0.0, 0.2
28.2, 0.0, 0.0, 0.2
28.2, 1.0, 0.0, 0.2
28.3, 0.0, 0.0, 0.2
28.3, 1.0, 0.0, 0.2
28.4, 0.0, 0.0, 0.2
28.4, 1.0, 0.0, 0.2
28.5, 0.0, 0.0, 0.2
28.5, 1.0, 0.0, 0.2
28.6, 0.0, 0.0, 0.2
28.6, 1.0, 0.0, 0.2
28.7, 0.0, 0.0, 0.2
28.7, 1.0, 0.0, 0.2
28.8, 0.0, 0.0, 0.2
28.8, 1.0, 0.0, 0.2
28.9, 0.0, 0.0, 0.2
28.9, 1.0, 0.0, 0.2
29.0, 0.0, 0.0, 0.2
29.0, 1.0, 0.0, 0.2
29.1, 0.0, 0.0, 0.2
29.1, 1.0, 0.0, 0.2
29.2, 0.0, 0.0, 0.2
29.2, 1.0, 0.0, 0.2
29.3, 0.0, 0.0, 0.2
29.3, 1.0, 0.0, 0.2
29.4, 0.0, 0.0, 0.2
29.4, 1.0, 0.0, 0.2
29.5, 0.0, 0.0, 0.2
29.5, 1.0, 0.0, 0.2
29.6, 0.0, 0.0, 0.2
29.6, 1.0, 0.0, 0.2
29.7, 0.0, 0.0, 0.2
29.7, 1.0, 0.0, 0.2
29.8, 0.0, 0.0, 0.2
29.8, 1.0, 0.0, 0.2
29.9, 0.0, 0.0, 0.2
29.9, 1.0, 0.0, 0.2
