time,index,value,std
3.3, 0.0, -20.158, 0.2
3.3, 1.0, -9.446, 0.2
3.4, 0.0, -20.774, 0.2
3.4, 1.0, -11.177, 0.2
3.5, 0.0, -21.828, 0.2
3.5, 1.0, -12.683, 0.2
3.6, 0.0, -22.044, 0.2
3.6, 1.0, -13.329, 0.2
3.7, 0.0, -23.119, 0.2
3.7, 1.0, -14.318, 0.2
3.8, 0.0, -23.762, 0.2
3.8, 1.0, -15.236, 0.2
3.9, 0.0, -24.309, 0.2
3.9, 1.0, -16.789, 0.2
4.0, 0.0, -24.262, 0.2
4.0, 1.0, -18.931, 0.2
4.1, 0.0, -25.532, 0.2
4.1, 1.0, -19.837, 0.2
4.2, 0.0, -26.355, 0.2
4.2, 1.0, -19.392, 0.2
4.3, 0.0, -27.338, 0.2
4.3, 1.0, -19.746, 0.2
4.4, 0.0, -27.557, 0.2
4.4, 1.0, -20.747, 0.2
4.5, 0.0, -27.760, 0.2
4.5, 1.0, -20.591, 0.2
4.6, 0.0, -27.073, 0.2
4.6, 1.0, -21.199, 0.2
4.7, 0.0, -26.928, 0.2
4.7, 1.0, -21.678, 0.2
4.8, 0.0, -26.074, 0.2
4.8, 1.0, -21.314, 0.2
4.9, 0.0, -25.196, 0.2
4.9, 1.0, -19.363, 0.2
5.0, 0.0, -25.057, 0.2
5.0, 1.0, -17.488, 0.2
5.1, 0.0, -23.938, 0.2
5.1, 1.0, -16.829, 0.2
5.2, 0.0, -23.037, 0.2
5.2, 1.0, -17.513, 0.2
5.3, 0.0, -22.407, 0.2
5.3, 1.0, -18.413, 0.2
5.4, 0.0, -22.326, 0.2
5.4, 1.0, -19.548, 0.2
5.5, 0.0, -22.568, 0.2
5.5, 1.0, -20.698, 0.2
5.6, 0.0, -22.590, 0.2
5.6, 1.0, -21.146, 0.2
5.7, 0.0, -23.061, 0.2
5.7, 1.0, -20.886, 0.2
5.8, 0.0, -23.590, 0.2
5.8, 1.0, -21.170, 0.2
5.9, 0.0, -24.502, 0.2
5.9, 1.0, -22.102, 0.2
6.0, 0.0, -24.899, 0.2
6.0, 1.0, -24.519, 0.2
6.1, 0.0, -25.071, 0.2
6.1, 1.0, -27.069, 0.2
6.2, 0.0, -26.222, 0.2
6.2, 1.0, -27.780, 0.2
6.3, 0.0, -27.022, 0.2
6.3, 1.0, -26.571, 0.2
6.4, 0.0, -27.554, 0.2
6.4, 1.0, -25.563, 0.2
6.5, 0.0, -27.343, 0.2
6.5, 1.0, -24.118, 0.2
6.6, 0.0, -26.887, 0.2
6.6, 1.0, -22.157, 0.2
6.7, 0.0, -26.651, 0.2
6.7, 1.0, -21.623, 0.2
6.8, 0.0, -26.620, 0.2
6.8, 1.0, -20.019, 0.2
6.9, 0.0, -25.963, 0.2
6.9, 1.0, -19.025, 0.2
7.0, 0.0, -25.004, 0.2
7.0, 1.0, -19.231, 0.2
7.1, 0.0, -24.218, 0.2
7.1, 1.0, -17.610, 0.2
7.2, 0.0, -23.406, 0.2
7.2, 1.0, -16.365, 0.2
7.3, 0.0, -23.281, 0.2
7.3, 1.0, -15.970, 0.2
7.4, 0.0, -22.986, 0.2
7.4, 1.0, -15.483, 0.2
7.5, 0.0, -22.932, 0.2
7.5, 1.0, -14.598, 0.2
7.6, 0.0, -22.886, 0.2
7.6, 1.0, -13.097, 0.2
7.7, 0.0, -22.754, 0.2
7.7, 1.0, -12.115, 0.2
7.8, 0.0, -24.300, 0.2
7.8, 1.0, -10.717, 0.2
7.9, 0.0, -25.152, 0.2
7.9, 1.0, -10.957, 0.2
8.0, 0.0, -26.135, 0.2
8.0, 1.0, -12.907, 0.2
8.1, 0.0, -25.551, 0.2
8.1, 1.0, -15.096, 0.2
8.2, 0.0, -26.648, 0.2
8.2, 1.0, -17.420, 0.2
8.3, 0.0, -26.447, 0.2
8.3, 1.0, -19.531, 0.2
8.4, 0.0, -26.172, 0.2
8.4, 1.0, -21.406, 0.2
8.5, 0.0, -24.886, 0.2
8.5, 1.0, -22.946, 0.2
8.6, 0.0, -24.139, 0.2
8.6, 1.0, -25.050, 0.2
8.7, 0.0, -23.616, 0.2
8.7, 1.0, -26.826, 0.2
8.8, 0.0, -24.089, 0.2
8.8, 1.0, -29.124, 0.2
8.9, 0.0, -23.693, 0.2
8.9, 1.0, -31.708, 0.2
9.0, 0.0, -24.329, 0.2
9.0, 1.0, -32.672, 0.2
9.1, 0.0, -25.371, 0.2
9.1, 1.0, -32.357, 0.2
9.2, 0.0, -27.096, 0.2
9.2, 1.0, -31.282, 0.2
9.3, 0.0, -27.709, 0.2
9.3, 1.0, -30.710, 0.2
9.4, 0.0, -28.217, 0.2
9.4, 1.0, -30.588, 0.2
9.5, 0.0, -28.369, 0.2
9.5, 1.0, -30.120, 0.2
9.6, 0.0, -28.929, 0.2
9.6, 1.0, -30.406, 0.2
9.7, 0.0, -28.891, 0.2
9.7, 1.0, -30.927, 0.2
9.8, 0.0, -29.942, 0.2
9.8, 1.0, -30.712, 0.2
9.9, 0.0, -31.473, 0.2
9.9, 1.0, -30.070, 0.2
10.0, 0.0, -32.183, 0.2
10.0, 1.0, -31.283, 0.2
10.1, 0.0, -32.405, 0.2
10.1, 1.0, -34.050, 0.2
10.2, 0.0, -32.899, 0.2
10.2, 1.0, -35.675, 0.2
10.3, 0.0, -33.734, 0.2
10.3, 1.0, -36.054, 0.2
10.4, 0.0, -34.915, 0.2
10.4, 1.0, -37.431, 0.2
10.5, 0.0, -35.099, 0.2
10.5, 1.0, -38.461, 0.2
10.6, 0.0, -35.468, 0.2
10.6, 1.0, -39.537, 0.2
10.7, 0.0, -37.263, 0.2
10.7, 1.0, -40.950, 0.2
10.8, 0.0, -36.684, 0.2
10.8, 1.0, -43.327, 0.2
10.9, 0.0, -37.392, 0.2
10.9, 1.0, -45.262, 0.2
11.0, 0.0, -38.639, 0.2
11.0, 1.0, -44.689, 0.2
11.1, 0.0, -39.750, 0.2
11.1, 1.0, -43.936, 0.2
11.2, 0.0, -40.568, 0.2
11.2, 1.0, -44.630, 0.2
11.3, 0.0, -40.838, 0.2
11.3, 1.0, -44.586, 0.2
11.4, 0.0, -41.599, 0.2
11.4, 1.0, -44.607, 0.2
11.5, 0.0, -41.909, 0.2
11.5, 1.0, -44.956, 0.2
11.6, 0.0, -42.520, 0.2
11.6, 1.0, -44.642, 0.2
11.7, 0.0, -44.137, 0.2
11.7, 1.0, -42.706, 0.2
11.8, 0.0, -45.149, 0.2
11.8, 1.0, -43.042, 0.2
11.9, 0.0, -46.561, 0.2
11.9, 1.0, -44.292, 0.2
12.0, 0.0, -46.028, 0.2
12.0, 1.0, -45.245, 0.2
12.1, 0.0, -45.714, 0.2
12.1, 1.0, -46.605, 0.2
12.2, 0.0, -45.019, 0.2
12.2, 1.0, -47.286, 0.2
12.3, 0.0, -43.605, 0.2
12.3, 1.0, -47.198, 0.2
12.4, 0.0, -42.894, 0.2
12.4, 1.0, -46.510, 0.2
12.5, 0.0, -42.012, 0.2
12.5, 1.0, -47.192, 0.2
12.6, 0.0, -41.777, 0.2
12.6, 1.0, -48.637, 0.2
12.7, 0.0, -41.866, 0.2
12.7, 1.0, -49.750, 0.2
12.8, 0.0, -41.874, 0.2
12.8, 1.0, -50.708, 0.2
12.9, 0.0, -43.663, 0.2
12.9, 1.0, -50.812, 0.2
13.0, 0.0, -44.575, 0.2
13.0, 1.0, -49.478, 0.2
13.1, 0.0, -45.652, 0.2
13.1, 1.0, -50.770, 0.2
13.2, 0.0, -44.922, 0.2
13.2, 1.0, -52.780, 0.2
13.3, 0.0, -45.224, 0.2
13.3, 1.0, -54.399, 0.2
13.4, 0.0, -45.537, 0.2
13.4, 1.0, -56.583, 0.2
13.5, 0.0, -44.534, 0.2
13.5, 1.0, -58.736, 0.2
13.6, 0.0, -43.378, 0.2
13.6, 1.0, -59.488, 0.2
13.7, 0.0, -42.788, 0.2
13.7, 1.0, -59.829, 0.2
13.8, 0.0, -42.194, 0.2
13.8, 1.0, -61.296, 0.2
13.9, 0.0, -41.976, 0.2
13.9, 1.0, -62.694, 0.2
14.0, 0.0, -42.929, 0.2
14.0, 1.0, -64.431, 0.2
14.1, 0.0, -43.892, 0.2
14.1, 1.0, -65.106, 0.2
14.2, 0.0, -44.650, 0.2
14.2, 1.0, -64.474, 0.2
14.3, 0.0, -45.671, 0.2
14.3, 1.0, -62.663, 0.2
14.4, 0.0, -45.383, 0.2
14.4, 1.0, -60.822, 0.2
14.5, 0.0, -45.478, 0.2
14.5, 1.0, -59.056, 0.2
14.6, 0.0, -45.796, 0.2
14.6, 1.0, -57.595, 0.2
14.7, 0.0, -45.011, 0.2
14.7, 1.0, -55.927, 0.2
14.8, 0.0, -43.440, 0.2
14.8, 1.0, -56.790, 0.2
14.9, 0.0, -42.347, 0.2
14.9, 1.0, -56.221, 0.2
15.0, 0.0, -42.433, 0.2
15.0, 1.0, -54.261, 0.2
15.1, 0.0, -42.730, 0.2
15.1, 1.0, -53.301, 0.2
15.2, 0.0, -42.022, 0.2
15.2, 1.0, -51.074, 0.2
15.3, 0.0, -42.872, 0.2
15.3, 1.0, -48.929, 0.2
15.4, 0.0, -43.573, 0.2
15.4, 1.0, -47.582, 0.2
15.5, 0.0, -45.043, 0.2
15.5, 1.0, -48.259, 0.2
15.6, 0.0, -46.171, 0.2
15.6, 1.0, -49.333, 0.2
15.7, 0.0, -46.918, 0.2
15.7, 1.0, -50.917, 0.2
15.8, 0.0, -47.273, 0.2
15.8, 1.0, -51.505, 0.2
15.9, 0.0, -47.718, 0.2
15.9, 1.0, -51.726, 0.2
16.0, 0.0, -47.764, 0.2
16.0, 1.0, -51.888, 0.2
16.1, 0.0, -47.863, 0.2
16.1, 1.0, -51.241, 0.2
16.2, 0.0, -48.939, 0.2
16.2, 1.0, -50.901, 0.2
16.3, 0.0, -50.295, 0.2
16.3, 1.0, -48.956, 0.2
16.4, 0.0, -51.268, 0.2
16.4, 1.0, -48.920, 0.2
16.5, 0.0, -52.246, 0.2
16.5, 1.0, -50.331, 0.2
16.6, 0.0, -51.724, 0.2
16.6, 1.0, -52.604, 0.2
16.7, 0.0, -51.628, 0.2
16.7, 1.0, -53.774, 0.2
16.8, 0.0, -51.061, 0.2
16.8, 1.0, -55.531, 0.2
16.9, 0.0, -49.978, 0.2
16.9, 1.0, -57.543, 0.2
17.0, 0.0, -48.988, 0.2
17.0, 1.0, -59.523, 0.2
17.1, 0.0, -49.073, 0.2
17.1, 1.0, -60.394, 0.2
17.2, 0.0, -48.315, 0.2
17.2, 1.0, -62.490, 0.2
17.3, 0.0, -48.845, 0.2
17.3, 1.0, -64.336, 0.2
17.4, 0.0, -50.177, 0.2
17.4, 1.0, -65.130, 0.2
17.5, 0.0, -51.220, 0.2
17.5, 1.0, -63.986, 0.2
17.6, 0.0, -52.161, 0.2
17.6, 1.0, -62.211, 0.2
17.7, 0.0, -51.868, 0.2
17.7, 1.0, -60.598, 0.2
17.8, 0.0, -52.135, 0.2
17.8, 1.0, -59.523, 0.2
17.9, 0.0, -51.917, 0.2
17.9, 1.0, -57.495, 0.2
18.0, 0.0, -51.382, 0.2
18.0, 1.0, -56.483, 0.2
18.1, 0.0, -49.784, 0.2
18.1, 1.0, -57.235, 0.2
18.2, 0.0, -48.998, 0.2
18.2, 1.0, -56.100, 0.2
18.3, 0.0, -49.139, 0.2
18.3, 1.0, -54.471, 0.2
18.4, 0.0, -48.090, 0.2
18.4, 1.0, -53.015, 0.2
18.5, 0.0, -48.076, 0.2
18.5, 1.0, -52.000, 0.2
18.6, 0.0, -47.487, 0.2
18.6, 1.0, -50.758, 0.2
18.7, 0.0, -46.925, 0.2
18.7, 1.0, -49.551, 0.2
18.8, 0.0, -46.785, 0.2
18.8, 1.0, -48.730, 0.2
18.9, 0.0, -46.606, 0.2
18.9, 1.0, -48.597, 0.2
19.0, 0.0, -45.923, 0.2
19.0, 1.0, -48.325, 0.2
19.1, 0.0, -45.352, 0.2
19.1, 1.0, -48.078, 0.2
19.2, 0.0, -43.865, 0.2
19.2, 1.0, -48.211, 0.2
19.3, 0.0, -42.927, 0.2
19.3, 1.0, -49.708, 0.2
19.4, 0.0, -42.132, 0.2
19.4, 1.0, -51.289, 0.2
19.5, 0.0, -42.518, 0.2
19.5, 1.0, -52.690, 0.2
19.6, 0.0, -42.445, 0.2
19.6, 1.0, -54.249, 0.2
19.7, 0.0, -42.190, 0.2
19.7, 1.0, -55.696, 0.2
19.8, 0.0, -42.792, 0.2
19.8, 1.0, -56.095, 0.2
19.9, 0.0, -44.555, 0.2
19.9, 1.0, -55.570, 0.2
20.0, 0.0, -45.041, 0.2
20.0, 1.0, -56.868, 0.2
20.1, 0.0, -45.378, 0.2
20.1, 1.0, -58.873, 0.2
20.2, 0.0, -45.890, 0.2
20.2, 1.0, -60.476, 0.2
20.3, 0.0, -46.016, 0.2
20.3, 1.0, -62.196, 0.2
20.4, 0.0, -46.244, 0.2
20.4, 1.0, -63.670, 0.2
20.5, 0.0, -46.201, 0.2
20.5, 1.0, -64.487, 0.2
20.6, 0.0, -45.370, 0.2
20.6, 1.0, -65.152, 0.2
20.7, 0.0, -44.288, 0.2
20.7, 1.0, -64.777, 0.2
20.8, 0.0, -43.836, 0.2
20.8, 1.0, -62.471, 0.2
20.9, 0.0, -43.300, 0.2
20.9, 1.0, -60.349, 0.2
21.0, 0.0, -42.432, 0.2
21.0, 1.0, -59.626, 0.2
21.1, 0.0, -42.105, 0.2
21.1, 1.0, -60.425, 0.2
21.2, 0.0, -42.050, 0.2
21.2, 1.0, -60.283, 0.2
21.3, 0.0, -41.820, 0.2
21.3, 1.0, -60.369, 0.2
21.4, 0.0, -42.144, 0.2
21.4, 1.0, -60.462, 0.2
21.5, 0.0, -42.934, 0.2
21.5, 1.0, -61.513, 0.2
21.6, 0.0, -43.361, 0.2
21.6, 1.0, -61.976, 0.2
21.7, 0.0, -43.936, 0.2
21.7, 1.0, -63.429, 0.2
21.8, 0.0, -44.999, 0.2
21.8, 1.0, -63.836, 0.2
21.9, 0.0, -45.765, 0.2
21.9, 1.0, -64.999, 0.2
22.0, 0.0, -45.797, 0.2
22.0, 1.0, -65.975, 0.2
22.1, 0.0, -45.981, 0.2
22.1, 1.0, -67.010, 0.2
22.2, 0.0, -46.415, 0.2
22.2, 1.0, -68.213, 0.2
22.3, 0.0, -45.813, 0.2
22.3, 1.0, -69.892, 0.2
22.4, 0.0, -45.195, 0.2
22.4, 1.0, -70.929, 0.2
22.5, 0.0, -44.139, 0.2
22.5, 1.0, -71.230, 0.2
22.6, 0.0, -43.134, 0.2
22.6, 1.0, -69.334, 0.2
22.7, 0.0, -43.414, 0.2
22.7, 1.0, -66.926, 0.2
22.8, 0.0, -42.337, 0.2
22.8, 1.0, -64.560, 0.2
22.9, 0.0, -41.556, 0.2
22.9, 1.0, -62.278, 0.2
23.0, 0.0, -42.597, 0.2
23.0, 1.0, -60.987, 0.2
23.1, 0.0, -43.398, 0.2
23.1, 1.0, -59.679, 0.2
23.2, 0.0, -44.451, 0.2
23.2, 1.0, -59.488, 0.2
23.3, 0.0, -45.188, 0.2
23.3, 1.0, -57.858, 0.2
23.4, 0.0, -45.826, 0.2
23.4, 1.0, -56.391, 0.2
23.5, 0.0, -44.786, 0.2
23.5, 1.0, -53.633, 0.2
23.6, 0.0, -45.160, 0.2
23.6, 1.0, -52.452, 0.2
23.7, 0.0, -45.122, 0.2
23.7, 1.0, -49.302, 0.2
23.8, 0.0, -43.857, 0.2
23.8, 1.0, -48.988, 0.2
23.9, 0.0, -42.795, 0.2
23.9, 1.0, -50.222, 0.2
24.0, 0.0, -41.740, 0.2
24.0, 1.0, -50.719, 0.2
24.1, 0.0, -41.524, 0.2
24.1, 1.0, -49.753, 0.2
24.2, 0.0, -40.763, 0.2
24.2, 1.0, -49.675, 0.2
24.3, 0.0, -39.937, 0.2
24.3, 1.0, -49.480, 0.2
24.4, 0.0, -39.177, 0.2
24.4, 1.0, -49.311, 0.2
24.5, 0.0, -37.709, 0.2
24.5, 1.0, -50.912, 0.2
24.6, 0.0, -36.572, 0.2
24.6, 1.0, -51.589, 0.2
24.7, 0.0, -35.771, 0.2
24.7, 1.0, -50.518, 0.2
24.8, 0.0, -35.128, 0.2
24.8, 1.0, -49.267, 0.2
24.9, 0.0, -35.772, 0.2
24.9, 1.0, -48.043, 0.2
25.0, 0.0, -36.204, 0.2
25.0, 1.0, -47.065, 0.2
25.1, 0.0, -36.625, 0.2
25.1, 1.0, -47.045, 0.2
25.2, 0.0, -38.435, 0.2
25.2, 1.0, -49.171, 0.2
25.3, 0.0, -38.061, 0.2
25.3, 1.0, -52.221, 0.2
25.4, 0.0, -38.797, 0.2
25.4, 1.0, -54.349, 0.2
25.5, 0.0, -39.357, 0.2
25.5, 1.0, -56.603, 0.2
25.6, 0.0, -38.792, 0.2
25.6, 1.0, -58.313, 0.2
25.7, 0.0, -37.882, 0.2
25.7, 1.0, -60.094, 0.2
25.8, 0.0, -37.576, 0.2
25.8, 1.0, -61.436, 0.2
25.9, 0.0, -36.232, 0.2
25.9, 1.0, -63.887, 0.2
26.0, 0.0, -36.403, 0.2
26.0, 1.0, -65.837, 0.2
26.1, 0.0, -36.097, 0.2
26.1, 1.0, -67.867, 0.2
26.2, 0.0, -36.625, 0.2
26.2, 1.0, -70.085, 0.2
26.3, 0.0, -37.491, 0.2
26.3, 1.0, -70.830, 0.2
26.4, 0.0, -39.117, 0.2
26.4, 1.0, -69.244, 0.2
26.5, 0.0, -39.728, 0.2
26.5, 1.0, -68.582, 0.2
26.6, 0.0, -39.985, 0.2
26.6, 1.0, -67.686, 0.2
26.7, 0.0, -40.462, 0.2
26.7, 1.0, -68.192, 0.2
26.8, 0.0, -40.203, 0.2
26.8, 1.0, -68.166, 0.2
26.9, 0.0, -41.261, 0.2
26.9, 1.0, -68.389, 0.2
27.0, 0.0, -41.068, 0.2
27.0, 1.0, -69.362, 0.2
27.1, 0.0, -42.434, 0.2
27.1, 1.0, -70.785, 0.2
27.2, 0.0, -43.232, 0.2
27.2, 1.0, -72.541, 0.2
27.3, 0.0, -43.283, 0.2
27.3, 1.0, -74.387, 0.2
27.4, 0.0, -43.979, 0.2
27.4, 1.0, -77.338, 0.2
27.5, 0.0, -44.747, 0.2
27.5, 1.0, -77.722, 0.2
27.6, 0.0, -45.677, 0.2
27.6, 1.0, -76.201, 0.2
27.7, 0.0, -46.556, 0.2
27.7, 1.0, -75.589, 0.2
27.8, 0.0, -46.294, 0.2
27.8, 1.0, -73.999, 0.2
27.9, 0.0, -45.715, 0.2
27.9, 1.0, -72.746, 0.2
28.0, 0.0, -45.636, 0.2
28.0, 1.0, -72.429, 0.2
28.1, 0.0, -45.523, 0.2
28.1, 1.0, -71.462, 0.2
28.2, 0.0, -44.895, 0.2
28.2, 1.0, -69.749, 0.2
28.3, 0.0, -44.304, 0.2
28.3, 1.0, -69.465, 0.2
28.4, 0.0, -42.942, 0.2
28.4, 1.0, -68.572, 0.2
28.5, 0.0, -43.030, 0.2
28.5, 1.0, -67.241, 0.2
28.6, 0.0, -42.505, 0.2
28.6, 1.0, -66.070, 0.2
28.7, 0.0, -41.924, 0.2
28.7, 1.0, -65.973, 0.2
28.8, 0.0, -42.202, 0.2
28.8, 1.0, -65.823, 0.2
28.9, 0.0, -41.994, 0.2
28.9, 1.0, -64.675, 0.2
29.0, 0.0, -41.961, 0.2
29.0, 1.0, -63.790, 0.2
29.1, 0.0, -43.563, 0.2
29.1, 1.0, -62.134, 0.2
29.2, 0.0, -44.643, 0.2
29.2, 1.0, -60.751, 0.2
29.3, 0.0, -46.023, 0.2
29.3, 1.0, -62.202, 0.2
29.4, 0.0, -46.346, 0.2
29.4, 1.0, -63.513, 0.2
29.5, 0.0, -46.058, 0.2
29.5, 1.0, -64.693, 0.2
29.6, 0.0, -45.150, 0.2
29.6, 1.0, -65.704, 0.2
29.7, 0.0, -43.900, 0.2
29.7, 1.0, -65.829, 0.2
29.8, 0.0, -42.748, 0.2
29.8, 1.0, -64.400, 0.2
29.9, 0.0, -41.925, 0.2
29.9, 1.0, -62.549, 0.2
