time,index,value,std
8.4, 1.0, -21.406, 2.0
8.5, 0.0, -24.886, 2.0
8.5, 1.0, -22.946, 2.0
8.6, 0.0, -24.139, 2.0
8.6, 1.0, -25.050, 2.0
8.7, 0.0, -23.616, 2.0
8.7, 1.0, -26.826, 2.0
8.8, 0.0, -24.089, 2.0
8.8, 1.0, -29.124, 2.0
8.9, 0.0, -23.693, 2.0
8.9, 1.0, -31.708, 2.0
9.0, 0.0, -24.329, 2.0
9.0, 1.0, -32.672, 2.0
9.1, 0.0, -25.371, 2.0
9.1, 1.0, -32.357, 2.0
9.2, 0.0, -27.096, 2.0
9.2, 1.0, -31.282, 2.0
9.3, 0.0, -27.709, 2.0
9.3, 1.0, -30.710, 2.0
9.4, 0.0, -28.217, 2.0
9.4, 1.0, -30.588, 2.0
9.5, 0.0, -28.369, 2.0
9.5, 1.0, -30.120, 2.0
9.6, 0.0, -28.929, 2.0
9.6, 1.0, -30.406, 2.0
9.7, 0.0, -28.891, 2.0
9.7, 1.0, -30.927, 2.0
9.8, 0.0, -29.942, 2.0
9.8, 1.0, -30.712, 2.0
9.9, 0.0, -31.473, 2.0
9.9, 1.0, -30.070, 2.0
10.0, 0.0, -32.183, 2.0
10.0, 1.0, -31.283, 2.0
10.1, 0.0, -32.405, 2.0
10.1, 1.0, -34.050, 2.0
10.2, 0.0, -32.899, 2.0
10.2, 1.0, -35.675, 2.0
10.3, 0.0, -33.734, 2.0
10.3, 1.0, -36.054, 2.0
10.4, 0.0, -34.915, 2.0
10.4, 1.0, -37.431, 2.0
10.5, 0.0, -35.099, 2.0
10.5, 1.0, -38.461, 2.0
10.6, 0.0, -35.468, 2.0
10.6, 1.0, -39.537, 2.0
10.7, 0.0, -37.263, 2.0
10.7, 1.0, -40.950, 2.0
10.8, 0.0, -36.684, 2.0
10.8, 1.0, -43.327, 2.0
10.9, 0.0, -37.392, 2.0
10.9, 1.0, -45.262, 2.0
11.0, 0.0, -38.639, 2.0
11.0, 1.0, -44.689, 2.0
11.1, 0.0, -39.750, 2.0
11.1, 1.0, -43.936, 2.0
11.2, 0.0, -40.568, 2.0
11.2, 1.0, -44.630, 2.0
11.3, 0.0, -40.838, 2.0
11.3, 1.0, -44.586, 2.0
11.4, 0.0, -41.599, 2.0
11.4, 1.0, -44.607, 2.0
11.5, 0.0, -41.909, 2.0
11.5, 1.0, -44.956, 2.0
11.6, 0.0, -42.520, 2.0
11.6, 1.0, -44.642, 2.0
11.7, 0.0, -44.137, 2.0
11.7, 1.0, -42.706, 2.0
11.8, 0.0, -45.149, 2.0
11.8, 1.0, -43.042, 2.0
11.9, 0.0, -46.561, 2.0
11.9, 1.0, -44.292, 2.0
12.0, 0.0, -46.028, 2.0
12.0, 1.0, -45.245, 2.0
12.1, 0.0, -45.714, 2.0
12.1, 1.0, -46.605, 2.0
12.2, 0.0, -45.019, 2.0
12.2, 1.0, -47.286, 2.0
12.3, 0.0, -43.605, 2.0
12.3, 1.0, -47.198, 2.0
12.4, 0.0, -42.894, 2.0
12.4, 1.0, -46.510, 2.0
12.5, 0.0, -42.012, 2.0
12.5, 1.0, -47.192, 2.0
12.6, 0.0, -41.777, 2.0
12.6, 1.0, -48.637, 2.0
12.7, 0.0, -41.866, 2.0
12.7, 1.0, -49.750, 2.0
12.8, 0.0, -41.874, 2.0
12.8, 1.0, -50.708, 2.0
12.9, 0.0, -43.663, 2.0
12.9, 1.0, -50.812, 2.0
13.0, 0.0, -44.575, 2.0
13.0, 1.0, -49.478, 2.0
13.1, 0.0, -45.652, 2.0
13.1, 1.0, -50.770, 2.0
13.2, 0.0, -44.922, 2.0
13.2, 1.0, -52.780, 2.0
13.3, 0.0, -45.224, 2.0
13.3, 1.0, -54.399, 2.0
13.4, 0.0, -45.537, 2.0
13.4, 1.0, -56.583, 2.0
13.5, 0.0, -44.534, 2.0
13.5, 1.0, -58.736, 2.0
13.6, 0.0, -43.378, 2.0
13.6, 1.0, -59.488, 2.0
13.7, 0.0, -42.788, 2.0
13.7, 1.0, -59.829, 2.0
13.8, 0.0, -42.194, 2.0
13.8, 1.0, -61.296, 2.0
13.9, 0.0, -41.976, 2.0
13.9, 1.0, -62.694, 2.0
14.0, 0.0, -42.929, 2.0
14.0, 1.0, -64.431, 2.0
14.1, 0.0, -43.892, 2.0
14.1, 1.0, -65.106, 2.0
14.2, 0.0, -44.650, 2.0
14.2, 1.0, -64.474, 2.0
14.3, 0.0, -45.671, 2.0
14.3, 1.0, -62.663, 2.0
14.4, 0.0, -45.383, 2.0
14.4, 1.0, -60.822, 2.0
14.5, 0.0, -45.478, 2.0
14.5, 1.0, -59.056, 2.0
14.6, 0.0, -45.796, 2.0
14.6, 1.0, -57.595, 2.0
14.7, 0.0, -45.011, 2.0
14.7, 1.0, -55.927, 2.0
14.8, 0.0, -43.440, 2.0
14.8, 1.0, -56.790, 2.0
14.9, 0.0, -42.347, 2.0
14.9, 1.0, -56.221, 2.0
15.0, 0.0, -42.433, 2.0
15.0, 1.0, -54.261, 2.0
15.1, 0.0, -42.730, 2.0
15.1, 1.0, -53.301, 2.0
15.2, 0.0, -42.022, 2.0
15.2, 1.0, -51.074, 2.0
15.3, 0.0, -42.872, 2.0
15.3, 1.0, -48.929, 2.0
15.4, 0.0, -43.573, 2.0
15.4, 1.0, -47.582, 2.0
15.5, 0.0, -45.043, 2.0
15.5, 1.0, -48.259, 2.0
15.6, 0.0, -46.171, 2.0
15.6, 1.0, -49.333, 2.0
15.7, 0.0, -46.918, 2.0
15.7, 1.0, -50.917, 2.0
15.8, 0.0, -47.273, 2.0
15.8, 1.0, -51.505, 2.0
15.9, 0.0, -47.718, 2.0
15.9, 1.0, -51.726, 2.0
16.0, 0.0, -47.764, 2.0
16.0, 1.0, -51.888, 2.0
16.1, 0.0, -47.863, 2.0
16.1, 1.0, -51.241, 2.0
16.2, 0.0, -48.939, 2.0
16.2, 1.0, -50.901, 2.0
16.3, 0.0, -50.295, 2.0
16.3, 1.0, -48.956, 2.0
16.4, 0.0, -51.268, 2.0
16.4, 1.0, -48.920, 2.0
16.5, 0.0, -52.246, 2.0
16.5, 1.0, -50.331, 2.0
16.6, 0.0, -51.724, 2.0
16.6, 1.0, -52.604, 2.0
16.7, 0.0, -51.628, 2.0
16.7, 1.0, -53.774, 2.0
16.8, 0.0, -51.061, 2.0
16.8, 1.0, -55.531, 2.0
16.9, 0.0, -49.978, 2.0
16.9, 1.0, -57.543, 2.0
17.0, 0.0, -48.988, 2.0
17.0, 1.0, -59.523, 2.0
17.1, 0.0, -49.073, 2.0
17.1, 1.0, -60.394, 2.0
17.2, 0.0, -48.315, 2.0
17.2, 1.0, -62.490, 2.0
17.3, 0.0, -48.845, 2.0
17.3, 1.0, -64.336, 2.0
17.4, 0.0, -50.177, 2.0
17.4, 1.0, -65.130, 2.0
17.5, 0.0, -51.220, 2.0
17.5, 1.0, -63.986, 2.0
17.6, 0.0, -52.161, 2.0
17.6, 1.0, -62.211, 2.0
17.7, 0.0, -51.868, 2.0
17.7, 1.0, -60.598, 2.0
17.8, 0.0, -52.135, 2.0
17.8, 1.0, -59.523, 2.0
17.9, 0.0, -51.917, 2.0
17.9, 1.0, -57.495, 2.0
18.0, 0.0, -51.382, 2.0
18.0, 1.0, -56.483, 2.0
18.1, 0.0, -49.784, 2.0
18.1, 1.0, -57.235, 2.0
18.2, 0.0, -48.998, 2.0
18.2, 1.0, -56.100, 2.0
18.3, 0.0, -49.139, 2.0
18.3, 1.0, -54.471, 2.0
18.4, 0.0, -48.090, 2.0
18.4, 1.0, -53.015, 2.0
18.5, 0.0, -48.076, 2.0
18.5, 1.0, -52.000, 2.0
18.6, 0.0, -47.487, 2.0
18.6, 1.0, -50.758, 2.0
18.7, 0.0, -46.925, 2.0
18.7, 1.0, -49.551, 2.0
18.8, 0.0, -46.785, 2.0
18.8, 1.0, -48.730, 2.0
18.9, 0.0, -46.606, 2.0
18.9, 1.0, -48.597, 2.0
19.0, 0.0, -45.923, 2.0
19.0, 1.0, -48.325, 2.0
19.1, 0.0, -45.352, 2.0
19.1, 1.0, -48.078, 2.0
19.2, 0.0, -43.865, 2.0
19.2, 1.0, -48.211, 2.0
19.3, 0.0, -42.927, 2.0
19.3, 1.0, -49.708, 2.0
19.4, 0.0, -42.132, 2.0
19.4, 1.0, -51.289, 2.0
19.5, 0.0, -42.518, 2.0
19.5, 1.0, -52.690, 2.0
19.6, 0.0, -42.445, 2.0
19.6, 1.0, -54.249, 2.0
19.7, 0.0, -42.190, 2.0
19.7, 1.0, -55.696, 2.0
19.8, 0.0, -42.792, 2.0
19.8, 1.0, -56.095, 2.0
19.9, 0.0, -44.555, 2.0
19.9, 1.0, -55.570, 2.0
20.0, 0.0, -45.041, 2.0
20.0, 1.0, -56.868, 2.0
20.1, 0.0, -45.378, 2.0
20.1, 1.0, -58.873, 2.0
20.2, 0.0, -45.890, 2.0
20.2, 1.0, -60.476, 2.0
20.3, 0.0, -46.016, 2.0
20.3, 1.0, -62.196, 2.0
20.4, 0.0, -46.244, 2.0
20.4, 1.0, -63.670, 2.0
20.5, 0.0, -46.201, 2.0
20.5, 1.0, -64.487, 2.0
20.6, 0.0, -45.370, 2.0
20.6, 1.0, -65.152, 2.0
20.7, 0.0, -44.288, 2.0
20.7, 1.0, -64.777, 2.0
20.8, 0.0, -43.836, 2.0
20.8, 1.0, -62.471, 2.0
20.9, 0.0, -43.300, 2.0
20.9, 1.0, -60.349, 2.0
21.0, 0.0, -42.432, 2.0
21.0, 1.0, -59.626, 2.0
21.1, 0.0, -42.105, 2.0
21.1, 1.0, -60.425, 2.0
21.2, 0.0, -42.050, 2.0
21.2, 1.0, -60.283, 2.0
21.3, 0.0, -41.820, 2.0
21.3, 1.0, -60.369, 2.0
21.4, 0.0, -42.144, 2.0
21.4, 1.0, -60.462, 2.0
21.5, 0.0, -42.934, 2.0
21.5, 1.0, -61.513, 2.0
21.6, 0.0, -43.361, 2.0
21.6, 1.0, -61.976, 2.0
21.7, 0.0, -43.936, 2.0
21.7, 1.0, -63.429, 2.0
21.8, 0.0, -44.999, 2.0
21.8, 1.0, -63.836, 2.0
21.9, 0.0, -45.765, 2.0
21.9, 1.0, -64.999, 2.0
22.0, 0.0, -45.797, 2.0
22.0, 1.0, -65.975, 2.0
22.1, 0.0, -45.981, 2.0
22.1, 1.0, -67.010, 2.0
22.2, 0.0, -46.415, 2.0
22.2, 1.0, -68.213, 2.0
22.3, 0.0, -45.813, 2.0
22.3, 1.0, -69.892, 2.0
22.4, 0.0, -45.195, 2.0
22.4, 1.0, -70.929, 2.0
22.5, 0.0, -44.139, 2.0
22.5, 1.0, -71.230, 2.0
22.6, 0.0, -43.134, 2.0
22.6, 1.0, -69.334, 2.0
22.7, 0.0, -43.414, 2.0
22.7, 1.0, -66.926, 2.0
22.8, 0.0, -42.337, 2.0
22.8, 1.0, -64.560, 2.0
22.9, 0.0, -41.556, 2.0
22.9, 1.0, -62.278, 2.0
23.0, 0.0, -42.597, 2.0
23.0, 1.0, -60.987, 2.0
23.1, 0.0, -43.398, 2.0
23.1, 1.0, -59.679, 2.0
23.2, 0.0, -44.451, 2.0
23.2, 1.0, -59.488, 2.0
23.3, 0.0, -45.188, 2.0
23.3, 1.0, -57.858, 2.0
23.4, 0.0, -45.826, 2.0
23.4, 1.0, -56.391, 2.0
23.5, 0.0, -44.786, 2.0
23.5, 1.0, -53.633, 2.0
23.6, 0.0, -45.160, 2.0
23.6, 1.0, -52.452, 2.0
23.7, 0.0, -45.122, 2.0
23.7, 1.0, -49.302, 2.0
23.8, 0.0, -43.857, 2.0
23.8, 1.0, -48.988, 2.0
23.9, 0.0, -42.795, 2.0
23.9, 1.0, -50.222, 2.0
24.0, 0.0, -41.740, 2.0
24.0, 1.0, -50.719, 2.0
24.1, 0.0, -41.524, 2.0
24.1, 1.0, -49.753, 2.0
24.2, 0.0, -40.763, 2.0
24.2, 1.0, -49.675, 2.0
24.3, 0.0, -39.937, 2.0
24.3, 1.0, -49.480, 2.0
24.4, 0.0, -39.177, 2.0
24.4, 1.0, -49.311, 2.0
24.5, 0.0, -37.709, 2.0
24.5, 1.0, -50.912, 2.0
24.6, 0.0, -36.572, 2.0
24.6, 1.0, -51.589, 2.0
24.7, 0.0, -35.771, 2.0
24.7, 1.0, -50.518, 2.0
24.8, 0.0, -35.128, 2.0
24.8, 1.0, -49.267, 2.0
24.9, 0.0, -35.772, 2.0
24.9, 1.0, -48.043, 2.0
25.0, 0.0, -36.204, 2.0
25.0, 1.0, -47.065, 2.0
25.1, 0.0, -36.625, 2.0
25.1, 1.0, -47.045, 2.0
25.2, 0.0, -38.435, 2.0
25.2, 1.0, -49.171, 2.0
25.3, 0.0, -38.061, 2.0
25.3, 1.0, -52.221, 2.0
25.4, 0.0, -38.797, 2.0
25.4, 1.0, -54.349, 2.0
25.5, 0.0, -39.357, 2.0
25.5, 1.0, -56.603, 2.0
25.6, 0.0, -38.792, 2.0
25.6, 1.0, -58.313, 2.0
25.7, 0.0, -37.882, 2.0
25.7, 1.0, -60.094, 2.0
25.8, 0.0, -37.576, 2.0
25.8, 1.0, -61.436, 2.0
25.9, 0.0, -36.232, 2.0
25.9, 1.0, -63.887, 2.0
26.0, 0.0, -36.403, 2.0
26.0, 1.0, -65.837, 2.0
26.1, 0.0, -36.097, 2.0
26.1, 1.0, -67.867, 2.0
26.2, 0.0, -36.625, 2.0
26.2, 1.0, -70.085, 2.0
26.3, 0.0, -37.491, 2.0
26.3, 1.0, -70.830, 2.0
26.4, 0.0, -39.117, 2.0
26.4, 1.0, -69.244, 2.0
26.5, 0.0, -39.728, 2.0
26.5, 1.0, -68.582, 2.0
26.6, 0.0, -39.985, 2.0
26.6, 1.0, -67.686, 2.0
26.7, 0.0, -40.462, 2.0
26.7, 1.0, -68.192, 2.0
26.8, 0.0, -40.203, 2.0
26.8, 1.0, -68.166, 2.0
26.9, 0.0, -41.261, 2.0
26.9, 1.0, -68.389, 2.0
27.0, 0.0, -41.068, 2.0
27.0, 1.0, -69.362, 2.0
27.1, 0.0, -42.434, 2.0
27.1, 1.0, -70.785, 2.0
27.2, 0.0, -43.232, 2.0
27.2, 1.0, -72.541, 2.0
27.3, 0.0, -43.283, 2.0
27.3, 1.0, -74.387, 2.0
27.4, 0.0, -43.979, 2.0
27.4, 1.0, -77.338, 2.0
27.5, 0.0, -44.747, 2.0
27.5, 1.0, -77.722, 2.0
27.6, 0.0, -45.677, 2.0
27.6, 1.0, -76.201, 2.0
27.7, 0.0, -46.556, 2.0
27.7, 1.0, -75.589, 2.0
27.8, 0.0, -46.294, 2.0
27.8, 1.0, -73.999, 2.0
27.9, 0.0, -45.715, 2.0
27.9, 1.0, -72.746, 2.0
28.0, 0.0, -45.636, 2.0
28.0, 1.0, -72.429, 2.0
28.1, 0.0, -45.523, 2.0
28.1, 1.0, -71.462, 2.0
28.2, 0.0, -44.895, 2.0
28.2, 1.0, -69.749, 2.0
28.3, 0.0, -44.304, 2.0
28.3, 1.0, -69.465, 2.0
28.4, 0.0, -42.942, 2.0
28.4, 1.0, -68.572, 2.0
28.5, 0.0, -43.030, 2.0
28.5, 1.0, -67.241, 2.0
28.6, 0.0, -42.505, 2.0
28.6, 1.0, -66.070, 2.0
28.7, 0.0, -41.924, 2.0
28.7, 1.0, -65.973, 2.0
28.8, 0.0, -42.202, 2.0
28.8, 1.0, -65.823, 2.0
28.9, 0.0, -41.994, 2.0
28.9, 1.0, -64.675, 2.0
29.0, 0.0, -41.961, 2.0
29.0, 1.0, -63.790, 2.0
29.1, 0.0, -43.563, 2.0
29.1, 1.0, -62.134, 2.0
29.2, 0.0, -44.643, 2.0
29.2, 1.0, -60.751, 2.0
29.3, 0.0, -46.023, 2.0
29.3, 1.0, -62.202, 2.0
29.4, 0.0, -46.346, 2.0
29.4, 1.0, -63.513, 2.0
29.5, 0.0, -46.058, 2.0
29.5, 1.0, -64.693, 2.0
29.6, 0.0, -45.150, 2.0
29.6, 1.0, -65.704, 2.0
29.7, 0.0, -43.900, 2.0
29.7, 1.0, -65.829, 2.0
29.8, 0.0, -42.748, 2.0
29.8, 1.0, -64.400, 2.0
29.9, 0.0, -41.925, 2.0
29.9, 1.0, -62.549, 2.0
