time,index,value,std
10.6, 1.0, -39.814, 0.2
10.7, 1.0, -41.208, 0.2
10.8, 1.0, -43.423, 0.2
10.9, 1.0, -45.162, 0.2
11.0, 1.0, -44.680, 0.2
11.1, 1.0, -44.006, 0.2
11.2, 1.0, -44.644, 0.2
11.3, 1.0, -44.944, 0.2
11.4, 1.0, -44.946, 0.2
11.5, 1.0, -44.508, 0.2
11.6, 1.0, -44.433, 0.2
11.7, 1.0, -43.090, 0.2
11.8, 1.0, -42.819, 0.2
11.9, 1.0, -44.059, 0.2
12.0, 1.0, -45.623, 0.2
12.1, 1.0, -46.720, 0.2
12.2, 1.0, -47.166, 0.2
12.3, 1.0, -47.044, 0.2
12.4, 1.0, -46.843, 0.2
12.5, 1.0, -47.727, 0.2
12.6, 1.0, -48.385, 0.2
12.7, 1.0, -49.768, 0.2
12.8, 1.0, -50.567, 0.2
12.9, 1.0, -50.446, 0.2
13.0, 1.0, -49.295, 0.2
13.1, 1.0, -50.457, 0.2
13.2, 1.0, -52.378, 0.2
13.3, 1.0, -53.955, 0.2
13.4, 1.0, -56.572, 0.2
13.5, 1.0, -58.216, 0.2
13.6, 1.0, -58.956, 0.2
13.7, 1.0, -60.167, 0.2
13.8, 1.0, -61.304, 0.2
13.9, 1.0, -62.813, 0.2
14.0, 1.0, -64.131, 0.2
14.1, 1.0, -65.376, 0.2
14.2, 1.0, -64.282, 0.2
14.3, 1.0, -62.743, 0.2
14.4, 1.0, -60.499, 0.2
14.5, 1.0, -59.141, 0.2
14.6, 1.0, -57.032, 0.2
14.7, 1.0, -55.802, 0.2
14.8, 1.0, -57.245, 0.2
14.9, 1.0, -56.409, 0.2
15.0, 1.0, -54.361, 0.2
15.1, 1.0, -53.248, 0.2
15.2, 1.0, -50.981, 0.2
15.3, 1.0, -49.068, 0.2
15.4, 1.0, -47.995, 0.2
15.5, 1.0, -48.333, 0.2
15.6, 1.0, -49.429, 0.2
15.7, 1.0, -50.945, 0.2
15.8, 1.0, -51.542, 0.2
15.9, 1.0, -51.411, 0.2
16.0, 1.0, -51.704, 0.2
16.1, 1.0, -50.733, 0.2
16.2, 1.0, -50.702, 0.2
16.3, 1.0, -49.154, 0.2
16.4, 1.0, -48.634, 0.2
16.5, 1.0, -50.601, 0.2
16.6, 1.0, -52.430, 0.2
16.7, 1.0, -54.068, 0.2
16.8, 1.0, -55.842, 0.2
16.9, 1.0, -57.960, 0.2
17.0, 1.0, -59.234, 0.2
17.1, 1.0, -60.485, 0.2
17.2, 1.0, -62.395, 0.2
17.3, 1.0, -64.402, 0.2
17.4, 1.0, -64.973, 0.2
17.5, 1.0, -63.835, 0.2
17.6, 1.0, -62.597, 0.2
17.7, 1.0, -60.570, 0.2
17.8, 1.0, -59.285, 0.2
17.9, 1.0, -57.675, 0.2
18.0, 1.0, -56.622, 0.2
18.1, 1.0, -57.043, 0.2
18.2, 1.0, -56.293, 0.2
18.3, 1.0, -53.968, 0.2
18.4, 1.0, -52.834, 0.2
18.5, 1.0, -51.798, 0.2
18.6, 1.0, -50.858, 0.2
18.7, 1.0, -49.012, 0.2
18.8, 1.0, -48.894, 0.2
18.9, 1.0, -48.669, 0.2
19.0, 1.0, -48.535, 0.2
19.1, 1.0, -48.382, 0.2
19.2, 1.0, -48.319, 0.2
19.3, 1.0, -49.995, 0.2
19.4, 1.0, -51.357, 0.2
19.5, 1.0, -52.961, 0.2
19.6, 1.0, -54.381, 0.2
19.7, 1.0, -55.716, 0.2
19.8, 1.0, -56.970, 0.2
19.9, 1.0, -55.712, 0.2
20.0, 1.0, -56.813, 0.2
20.1, 1.0, -58.648, 0.2
20.2, 1.0, -60.749, 0.2
20.3, 1.0, -62.184, 0.2
20.4, 1.0, -63.856, 0.2
20.5, 1.0, -64.286, 0.2
20.6, 1.0, -65.296, 0.2
20.7, 1.0, -64.554, 0.2
20.8, 1.0, -62.512, 0.2
20.9, 1.0, -60.068, 0.2
21.0, 1.0, -59.869, 0.2
21.1, 1.0, -60.182, 0.2
21.2, 1.0, -60.259, 0.2
21.3, 1.0, -60.621, 0.2
21.4, 1.0, -60.524, 0.2
21.5, 1.0, -60.905, 0.2
21.6, 1.0, -62.637, 0.2
21.7, 1.0, -63.704, 0.2
21.8, 1.0, -63.457, 0.2
21.9, 1.0, -64.790, 0.2
22.0, 1.0, -65.406, 0.2
22.1, 1.0, -66.983, 0.2
22.2, 1.0, -68.622, 0.2
22.3, 1.0, -69.554, 0.2
22.4, 1.0, -71.196, 0.2
22.5, 1.0, -71.242, 0.2
22.6, 1.0, -69.610, 0.2
22.7, 1.0, -67.092, 0.2
22.8, 1.0, -65.004, 0.2
22.9, 1.0, -62.629, 0.2
23.0, 1.0, -60.657, 0.2
23.1, 1.0, -59.657, 0.2
23.2, 1.0, -59.428, 0.2
23.3, 1.0, -58.152, 0.2
23.4, 1.0, -56.367, 0.2
23.5, 1.0, -53.824, 0.2
23.6, 1.0, -51.969, 0.2
23.7, 1.0, -49.717, 0.2
23.8, 1.0, -48.764, 0.2
23.9, 1.0, -50.006, 0.2
24.0, 1.0, -50.341, 0.2
24.1, 1.0, -50.114, 0.2
24.2, 1.0, -49.499, 0.2
24.3, 1.0, -49.218, 0.2
24.4, 1.0, -49.298, 0.2
24.5, 1.0, -49.977, 0.2
24.6, 1.0, -51.750, 0.2
24.7, 1.0, -50.595, 0.2
24.8, 1.0, -49.230, 0.2
24.9, 1.0, -48.245, 0.2
25.0, 1.0, -47.030, 0.2
25.1, 1.0, -47.205, 0.2
25.2, 1.0, -49.307, 0.2
25.3, 1.0, -51.726, 0.2
25.4, 1.0, -54.309, 0.2
25.5, 1.0, -56.379, 0.2
25.6, 1.0, -58.543, 0.2
25.7, 1.0, -60.015, 0.2
25.8, 1.0, -61.132, 0.2
25.9, 1.0, -63.739, 0.2
26.0, 1.0, -66.166, 0.2
26.1, 1.0, -67.713, 0.2
26.2, 1.0, -70.023, 0.2
26.3, 1.0, -70.877, 0.2
26.4, 1.0, -69.084, 0.2
26.5, 1.0, -68.651, 0.2
26.6, 1.0, -68.217, 0.2
26.7, 1.0, -67.351, 0.2
26.8, 1.0, -67.817, 0.2
26.9, 1.0, -68.268, 0.2
27.0, 1.0, -69.178, 0.2
27.1, 1.0, -70.785, 0.2
27.2, 1.0, -72.656, 0.2
27.3, 1.0, -74.878, 0.2
27.4, 1.0, -76.887, 0.2
27.5, 1.0, -77.478, 0.2
27.6, 1.0, -76.029, 0.2
27.7, 1.0, -75.662, 0.2
27.8, 1.0, -73.884, 0.2
27.9, 1.0, -72.835, 0.2
28.0, 1.0, -72.053, 0.2
28.1, 1.0, -71.484, 0.2
28.2, 1.0, -69.694, 0.2
28.3, 1.0, -69.406, 0.2
28.4, 1.0, -68.537, 0.2
28.5, 1.0, -67.137, 0.2
28.6, 1.0, -66.096, 0.2
28.7, 1.0, -66.234, 0.2
28.8, 1.0, -65.422, 0.2
28.9, 1.0, -64.599, 0.2
29.0, 1.0, -63.202, 0.2
29.1, 1.0, -62.417, 0.2
29.2, 1.0, -60.557, 0.2
29.3, 1.0, -62.037, 0.2
29.4, 1.0, -63.660, 0.2
29.5, 1.0, -64.828, 0.2
29.6, 1.0, -66.042, 0.2
29.7, 1.0, -66.054, 0.2
29.8, 1.0, -64.802, 0.2
29.9, 1.0, -62.681, 0.2
